date,text,id
2019-10-01 20:59:50,E o Peru que voltou a ser uma Ditadura graças à Lava Jato?,1179184175049531392
2019-10-01 20:59:46,sambel hot lava enak bgt,1179184161610858496
2019-10-01 20:59:26,"Meu Pai Tá Se Acustumando Muito Mal, Mandando Eu Lava A Louça Quase Todo Dia",1179184075027963905
2019-10-01 20:59:24,"It is. It looks like tar or maybe lava.... but I call it whale poop, LOL I don’t want them to have to break it to check tho, or even chip it. I emailed a rock & mineral place I found near me. Hope they reply.",1179184067230814208
2019-10-01 20:59:22,Não. Lava e seca não serve pra tudo.,1179184056958947328
2019-10-01 20:59:21,Delação premiada de Janot revela que Lava Jato é uma fraude. pic.twitter.com/6yrO4H34D9,1179184054224265216
2019-10-01 20:59:15,"Ao ser detido o homem chorou e gritou que é amigo de Vallisney de Oliveira, juiz federal da 1ª Região e professor da Universidade de Brasília (UnB). Ele atuou no julgamento de processos relacionados à Operação Lava Jato e à Operação Zelotes. Não há evidências da relação .",1179184030861942784
2019-10-01 20:59:08,Parabéns senador mas da difícil de sair a CPI da lava toga,1179184000570712065
2019-10-01 20:59:05,Tue cego.. Lava jato é parcial servente dos estados unidos quebrou 'empreiteiras do país de propósito !,1179183986075164673
2019-10-01 20:59:01,HANA LAVA TUBES https://mauiguide.com/road-to-hana/hana-lava-tubes/ … Not far from # Hana along the # RoadtoHana are some incredible # LavaTubes.pic.twitter.com/WEEK3A2xSN,1179183970375933953
2019-10-01 20:58:52,"Por mim, pode ter a CPI da Lava Toga! Acho que não vai dar em nada, mas ok! Que seja instalada! No entanto, se falarmos de teses ou de planinhos secretos, o mesmo tem que ser aplicado àqueles que ficam gritando por aí ""ACORDÃO""! Também acho isso patético, cretino e boçaloide!",1179183931507331074
2019-10-01 20:58:51,Amanhã o Lava Jato irá funcionar normalmente # VemSemMedo,1179183927719874560
2019-10-01 20:58:49,Lava pô,1179183921512243200
2019-10-01 20:58:49,"El saber ke hay gente k nació con el pelo normal/aceptable, y no se lo tiene k planchar todos los días o preocuparse por cuando se lo lava me irrita",1179183918957940741
2019-10-01 20:58:41,Já pensou se a Lava Jato tivesse encontrado 500 mil na casa do Lula?,1179183885856448512
2019-10-01 20:58:41,@ RedeGlobo @ Estadao @ o_antagonista @ JovemPanNews EM DESESPERO! Janot prova no livro que Lula foi alvo de uma caçada da Lava Jato. Leiam! @ UOLNoticias @ UOLhttps://reinaldoazevedo.blogosfera.uol.com.br/2019/10/01/janot-prova-no-livro-que-lula-foi-alvo-de-uma-cacada-da-lava-jato-leiam/ …,1179183885458006016
2019-10-01 20:58:39,"Christian pastor here (conviently left out my tradition, but hey?). Look up the following: Charlemagne's spreading of Christianity, Crusades, The Peasants Revolt (and especially Luther's response) Thirty Years War, The Manifest Destiny ""Doctrine"" Roman Catholicism and Slavery",1179183877165858816
2019-10-01 20:58:37,"Lava Louças 14 Serviços Brastemp cor Inox com Ciclo Pesado - 110V De: R$ 4.649,00 Por: R$ 3.299,00 ou 10x de R$ 329,90 29% OFF Preço a vista: 1x no cartão de crédito (10% OFF), Por: R$ 2.969,10 Voltagem 110V220V https://loja.brastemp.com.br/lava-loucas-brastemp-14-servicos-blf14ar/p?idsku=2004064&gclid=Cj0KCQjw8svsBRDqARIsAHKVyqEEx3GuUVmYZUAJxY8JjIBnVdCUliUkWbqGelP2pk3iX9GhxHUaqYMaAqVgEALw_wcB …",1179183868592709632
2019-10-01 20:58:35,"O iPhone 7 nem é tão ruim assim, o cara claramente tirou uma foto podre pra caralhohttps://twitter.com/marccoscruz/status/1177734937660837889 …",1179183863865720834
2019-10-01 20:58:33,Lava girl # NewProfilePicpic.twitter.com/VfNpIMEKUn,1179183851576410113
2019-10-01 20:58:32,Con mi hermano apostamos que si gana river el lava los platos ajajajaj bostero amargo,1179183847256334336
2019-10-01 20:58:28,"Viu o que os Senadores que vão ""votar sim"" estão falando lá agora? Pois é... Só pesquisar como cada Senador pró-CPI da Lava Toga pensa sobre a Previdência e o Moro.",1179183830730719232
2019-10-01 20:58:14,"Mas acontece que o senador Flavio Bolsonaro @ FlavioBolsonaro vestiu a carapuça da culpa, não assinando a CPI do Lava Toga. Qual o interesse do senador em proteger e não investigar o STF.",1179183772740263936
2019-10-01 20:58:12,la lluvia borra la maldad y lava todas las heridas de tu alma...,1179183764506845185
2019-10-01 20:58:10,I think you need to go to school and study some geography before you come on here making such a laughing stock of yourself . Definitely a few spuds short of a potato.,1179183757841981440
2019-10-01 20:57:53,mds o povo n cansa de falar disso nao tem umas roupa pra lava nao,1179183687117791233
2019-10-01 20:57:52,vontade de lava a referida,1179183680679493633
2019-10-01 20:57:46,"Não, obrigado! O Sr. Está do lado de quem? Lava Toga pra atacar o Moro?",1179183658332233733
2019-10-01 20:57:44,Ojala no sea una cortina de humo para traer al pinche Hugo Sanchez y su puto bigote pitero de lava carros,1179183650035904518
2019-10-01 20:57:42,"Antagonistas e Crusoé são defensores da lava-jato, criticam a todos e tem inimigos de sobra.",1179183639889874944
2019-10-01 20:57:28,She who wears lava-proof pants is dressed for any occasion. (#42),1179183578984222721
2019-10-01 20:57:27,"Independentemente disso, quase todos os do Renova Senado são contra a Previdência. A história de Lava-Toga justo agora era manobra. Vamos ver se aprovada final daqui a uma semana, dez dias, se essa história de Lava-Toga fica de pé. Eu vou apoiar, mas infelizmente acho q desistem",1179183575989723136
2019-10-01 20:57:22,"Mechita se lava las manos, lo habrá consultado con su jefa, la camarada Ruth? pic.twitter.com/bHzIJKV57Z",1179183557736050693
2019-10-01 20:57:21,"23:57 - quem estava com duvida sobre a lava toga. acredita agora? https://youtube.com/watch?v=SZeGgB3YWug … # SenadoAproveAReforma Colabore com o seu RT e sua Inscrição no canal, nos ajuda MUITO com a relevancia e alcance!",1179183551004266498
2019-10-01 20:57:21,beloca representa percebe inclusive to ino lava cabelo agr.,1179183549800484865
2019-10-01 20:57:07,"""Presidente do Tribunal da Lava Jato diz que 'não é Lula que administra do sistema'."" - Claro que não é! Esse crápula deveria, no mínimo, ser tratado como um criminoso qualquer! # LulaPresoPraSemprehttps://g1.globo.com/rs/rio-grande-do-sul/noticia/2019/10/01/presidente-do-trf-4-diz-que-lula-desfruta-de-condicao-especialissima-e-nao-e-bem-vindo-onde-esta.ghtml …",1179183492812431361
2019-10-01 20:57:04,"A CPI da Lava-Toga não pode ser usada pra perseguir o Sérgio Moro é pra prender aqueles bandidos do STF, esse canalha do Contarato tem que calar a boca dele.",1179183481542328327
2019-10-01 20:56:58,A CPI da Lava Toga na verdade é um grande CAVALO DE TRÓIA. Vai dar pode de polícia para senadores vagabundos e corruptos. Na verdade não vai atingir os objetivos que pensamos. Foco agora na previdência. É preciso tirar o poder desses bandidos burocratas. # SenadoAproveAReforma,1179183455474769921
2019-10-01 20:56:52,Quando você jogou lava na casa de madeira,1179183430631907328
2019-10-01 20:56:51,"""Muda senado"" . E ainda tem quem acredite e queira se juntar a tipos como esse pra fazer CPI da Lava Toga. ""Çei""...",1179183427238744064
2019-10-01 20:56:48,"Não, claro que não! Mas, nunca confiei nesse Aras. Criar um orgão acima da Lava jato???",1179183414018215941
2019-10-01 20:56:46,Estou ao vivo no YouTube. LULA DESAFIA A LAVA JATO https://youtu.be/Q--7zJriveY,1179183406493716480
2019-10-01 20:56:46,"Hyperbole is no longer possible as a rhetoric device, since they're leaning into it. ""Shooting them in the legs? Wow, what a disgusting idea! What's next, lava pits and snake moats, some kind of guard alliga--what? OH. Oh ... oh, no""",1179183405046435840
2019-10-01 20:56:46,"Se for pra assinar a Lava Toga, eu assino.",1179183403356299264
2019-10-01 20:56:44,Lava o cabelo pfv,1179183395290718210
2019-10-01 20:56:42,singles chat kostenlos er sucht sie berlin t online kündigen vintage lava lamps pic.twitter.com/JRDQAMqPYP,1179183389011787784
2019-10-01 20:56:40,Cook in St Paul has cracked the bibimbap code by adding a fried rice ball to the mix so you get the dolsot crisp without the lava temps. K Bop at the U has good soups. The budaejjigae is especially tasty (kind of hard to screw up) Dong Yang is still the king.,1179183379058704386
2019-10-01 20:56:29,[The piauí Herald] Lava Jato desbanca Flamengo e Grêmio e é favorita na Libertadores https://piaui.folha.uol.com.br/herald/2019/10/01/lava-jato-desbanca-flamengo-e-gremio-e-e-favorita-na-libertadores/ …,1179183334116773889
2019-10-01 20:56:22,"VIGÍLIA Brasília hj. E aí brasileiros nós vamos deixar esses corruptos acabar com a Lava Jato e destruir o Pcte Anticrime do Moro. Hj a CCJ, fez do Pcte Anticrime do Moro em Pcte Pro Crime. O STF, e os bandidos do Congresso estão acabando com a justiça. Vc vai deixar? @ vanadiaspic.twitter.com/HMoZg1TVtu",1179183306044313600
2019-10-01 20:56:21,"@ rtvperu, @ diariolibero @ buenazo. COMPRA EN PERÚ, FABRICACIÓN PERSONALIZADA DE LAVA JET CON MARCELO ODERBRECHT DELATIONS (jbmartins2012@gmail.com) pic.twitter.com/wfXXjmcQGu",1179183300532981761
2019-10-01 20:56:14,Fazer a lava toga pra ver o Contarato inquirir o ministro Moro? Pois é oque vai acontecer.,1179183271126720513
2019-10-01 20:56:06,"@ FlavioBolsonaro Agora o Gilmar heim! Será que seu papai é favor da CPI do Lava Toga? Que vergonha, usando da impunidade parlamentar pra escapar de uma investigação que pode acabar com o governo do @ PapaiBozo @ jairbolsonaro Pior cego q recusar ver q vcs são iguais ao outros.",1179183235428806656
2019-10-01 20:56:05,Estaría bueno el debate si qkito le preguntara hasta dónde se lava la cara y el pelado le contestara vení a hacer la bandera colgate de este palo. # DebatePresidencialUy # MartinezPresidente @ AlfTuitea @ OkCiriaca @ tinchonegriazul @ Frente_Amplio @ PITCNT1,1179183234325925894
2019-10-01 20:56:01,La segunda se lava poco los dientes...,1179183217347350529
2019-10-01 20:55:55,"Contra a reforma, contra o pacote anticrime, esse senador aí não vale nada. CPI da lava toga sim! Mas a verdade tem que ser dita.",1179183191208419329
2019-10-01 20:55:49,"É MELHOR passar o ponto DO ESTADIO lava jato a coisa ta bem feia pobre, caloteiro e falido kkkkkkkkkkkkkkkkkkkkkkkkkk pic.twitter.com/ercbDIU0cU",1179183166009040896
2019-10-01 20:55:47,Lava toba não ...agora não,1179183157515603968
2019-10-01 20:55:37,ESTE LAVA PERROS TIENE CARA DE MAFIOSO,1179183115597680640
2019-10-01 20:55:37,Não vamos jogar na cara de ninguem Talquey. Quando falamos da Lava Toga? falamos coisa que sabemos. O intuito sempre foi pegar o Dr Sergio Moro e a lava Jato. https://twitter.com/FabioClickTime/status/1179169161362264066 …,1179183113810919424
2019-10-01 20:55:32,Como que lava? '-',1179183094575882240
2019-10-01 20:55:21,"Mas esse senador aí não vale nadinha. Sou a favor da lava toga sim, mas esse aí não vale porra nenhuma!",1179183050082717696
2019-10-01 20:55:17,A ampliação da Lava-jato isso sim!,1179183031032143873
2019-10-01 20:55:15,"1querida, eu já te respondi no teu face, mas acho que não viste, tudo o que achei errado da Lava-Jato, do dinheiro que iam usar, de que muito do q a Intercept dizia, era fato, que elegeram o Mito, q tinham inter politicos, etc, que eu já criticava antes deles, mas nada disto cont",1179183023755005954
2019-10-01 20:55:12,Ministro Gilmar Mendes diz que STF já tem maioria para restringir tese que ameaça Lava Jato https://ift.tt/2opZYqX,1179183010207469568
2019-10-01 20:55:10,Os senadores do muda senado e da lava toba já mostraram ass suas caras ...só não vê quem não quer,1179183002691219456
2019-10-01 20:54:47,"What exactly is this idiot's point? ""Slavery doesn't exist in Christian countries"" He does realize that 3 of the largest countries with slave numbers in the hundreds of thousands are Christian countries, doesn't he?",1179182904942813184
2019-10-01 20:54:44,CONCLUSAO FLAMENGO NO MARACANÃ 29 TITULOS SMALL NO ESTÁDIO LAVA JATO * 8 ELIMINAÇÕES * 1 VICE * 3 TITULOS KKKKKKKKKKKKKKKKKKK TEM MAIS ELIMINAÇÕES QUE PRESTAÇÃO PAGA pic.twitter.com/9Lky0ApMj3,1179182891483484160
2019-10-01 20:54:38,A # Lava_jato acostumou-se a extorquir dinheiro durante os processos e agora estão achacando Lula... https://www.youtube.com/watch?v=metgVPGhx3s …https://www.youtube.com/watch?v=metgVPGhx3s …,1179182869597638661
2019-10-01 20:54:37,"n quero lava a louça, vo fingi q to dormindo",1179182863335464960
2019-10-01 20:54:37,Operação Lava Jato causou danos bilionários ao país. http://www.fetecpr.org.br/operacao-lava-jato-causou-prejuizos-bilionarios-ao-pais-diz-estudo/ …,1179182862320521217
2019-10-01 20:54:31,"O ex-presidente Luiz Inácio Lula da Silva deve pagar uma multa de R$ 4,9 milhões à Justiça, decorrente da condenação no caso triplex, para poder migrar para o regime semiaberto – já requerido pela força-tarefa da operação Lava Jato. # bncamazonashttps://bncamazonas.com.br/poder/semiaberto-lula-49-milhoes-triplex/ …",1179182839121764352
2019-10-01 20:54:24,"De boas Andrézão que porra foi aquela do senador Contarato de que a CPI lava toga é pra investigar o Sérgio Moro? Alguns do Muda senado votando contra a reforma da previdência, confiar nesses caras sei não.",1179182809505775616
2019-10-01 20:54:22,"Quando vc se sentir um idiota, lembre-se que teve gente bem intencionada que esteve ao lado do STF contra a CPI DA LAVA-TOGA, e ainda usaram o apoio ao governo como justificativa. Apenas não seja idiota mais uma vez para acreditar que todos estavam bem intencionados.",1179182801746350081
2019-10-01 20:54:16,Cancela a Lava-Toga! O Gilmar já anulou a investigação!,1179182774693044225
2019-10-01 20:54:00,"É bom lembrar que estes Senadores também querem a CPI da Lava Toga. O randolfe e Contarato querem usar a CPI da Lava Toga para investigar o Moro. Vamos se ligar no jogo sujo desses cabras safados aí! Uma grande parte do ""Muda, Senado"" quer travar a Reforma da Previdência.",1179182709081563136
2019-10-01 20:53:52,"I'm surprised he didn't look into, like, lava moats or dragons.",1179182676793798656
2019-10-01 20:53:49,Vc tem certeza que sabe o que é a lava jato??,1179182663506317315
2019-10-01 20:53:39,"CPI lava toga de ministros do STF não dá em nada, mas do Moro e de outros juízes da lava-jato sim. Vc não é tão inocente assim Guedes.",1179182620418199555
2019-10-01 20:53:31,"Tem gente usando um vídeo do @ ContaratoSenado de julho para dizer que a CPI da Lava Toga é para ""pegar o Moro"". Isso é FAKE NEWS. A fala dele NÃO tem qualquer relação com a Lava Toga, cujo responsável é @ Sen_Alessandro e pede investigação do inquérito ilegal de Dias Toffoli.",1179182586695995393
2019-10-01 20:53:25,Marcelo Bretas: “A Lava Jato é eterna. Doa a quem doer” https://brasil.elpais.com/brasil/2017/11/19/politica/1511112426_744688.html?id_externo_rsoc=FB_CC …,1179182561140105217
2019-10-01 20:53:13,"Jornalistazinhaszinhas da ""GAIOLA MARINHO"" # EmPauta entendam pq @ reinaldoazevedo é um ""inimigo"" respeitado por NÓS Petistas: Inventou o termo ""petralha"", mas... Janot prova no livro que Lula foi alvo de uma caçada da Lava Jato. @ UOLNoticias @ UOLhttps://reinaldoazevedo.blogosfera.uol.com.br/2019/10/01/janot-prova-no-livro-que-lula-foi-alvo-de-uma-cacada-da-lava-jato-leiam/ …",1179182511106207744
2019-10-01 20:53:12,Pour one out for my homie Hi-C Orange Lava Burst at McDonalds. RIP.,1179182507612241921
2019-10-01 20:53:06,Peru: A confusão que levou o presidente a dissolver o Congresso (ecos da Lava Jato) https://thoth3126.com.br/peru-a-confusao-que-levou-o-presidente-a-dissolver-o-congresso-ecos-da-lava-jato/ …,1179182480303251462
2019-10-01 20:52:57,Não da pro STF que julga ele mesmo se o MP oferecer denúncia...agora pro Moro pode dar sim....vc acha mesmo q mão suja lava toga?? A toga lavada será do Moro e deltan meu amigo...,1179182442344792065
2019-10-01 20:52:50,"O que tanto a lava jato procurou com o @ LulaOficial encontrou com o Geddel e o que a lava jato fez? Nada, absolutamente nada, nem um PowerPoint. https://twitter.com/exame/status/1179181317101101056 …",1179182415178276865
2019-10-01 20:52:47,"Felicidades, hace poco pagué $50 porque le quitaran la tapa de abajo a la lavadora para que no raspara mientras lava",1179182400498274304
2019-10-01 20:52:40,"As duas coisas são muito importantes para o país, a lava-toga pra prender aqueles bandidos do STF e a reforma da previdência pra salvar a economia do país, parem de picuinha pelo amor de Deus, dá perfeitamente pra aprovar as duas coisas.",1179182374199930880
2019-10-01 20:52:24,"Então mudança de regime prisional tem que pagar???? Quanto mais perto da liberdade fica mais caro?????E se a pessoa é inocente, não é dívida do Estado?????Qto absurdo na lei da Lava jato!!!Lei feita por eles!!! pic.twitter.com/nQCauAo0JE",1179182307762155520
2019-10-01 20:52:24,"Ufa dps de dias,consegui da a faxina no meu quarto e aproveitei pra lava meu tênis..",1179182305295908866
2019-10-01 20:52:18,"A pergunta que não se cala: anulada a Lava-a-Jato, o dinheiro será devolvido aos bandidos? Ou o Brasil será estelionatário, ficando com esse dinheiro?",1179182282541801475
2019-10-01 20:52:14,Duvido que seja demitido! No fim será aposentado com todas as regalias! Por isso a lava toga é imprescindível!! https://twitter.com/g1rio/status/1179178707480711169 …,1179182262732181505
2019-10-01 20:51:59,Estaría bueno el debate si qkito le preguntara hasta dónde se lava la cara y el pelado le contestara vení a hacer la bandera colgate de este palo,1179182201788944387
2019-10-01 20:51:58,WAHT WAHTS SKSBSJWAHT WAHT U I WE HUHABSJSBSJSB OMGOMGOMG IMA READ IT OMG KEBSKSBD I LAVA YOU SO MUCHHHH YOU ACTUALLY OSBSKDB https://twitter.com/ineedyoukook/status/1179166307415146497 …,1179182196738920449
2019-10-01 20:51:50,O tal Muda Senado que defende a Lava Toga.,1179182161297100800
2019-10-01 20:51:48,"Eu sinto um nojo imenso de toda essa Quadrilha Lava-Jato, chefiada por Sérgio Moro, mas dessa juíza que o substituiu, a tal de Carolina Moura Lebbos o que sinto é um nojo que a vontade de vomitar vem de imediato quando vejo uma simples foto ou o seu nome. Ela é nojenta ao extremo",1179182156666593281
2019-10-01 20:51:48,A vai lava uma louça todo dia uma coisa diferente,1179182152681963520
2019-10-01 20:51:44,Lava toba kkkk vc é o máximo profe # SenadoAproveAReforma,1179182138547212288
2019-10-01 20:51:40,"Fiz campanha, gastei dinheiro com campanha de @ jairbolsonaro acreditando no que o candidato eleito prometeu, combate à corrupção. Fortalecer lava jato, defenderei gov quando tiver acertos e criticarei quando tiver desacertos. Não vendi minha alma, quero um Brasil soberano.",1179182120167776256
2019-10-01 20:51:34,"Mano, se o lava jato perto de casa tá passando River e Boca hoje, com quase toda certeza vai passar Grêmio e Flamengo amanhã né Acho que vou pra lá",1179182096444727297
2019-10-01 20:51:28,lava minha louça tb,1179182072696586240
2019-10-01 20:51:27,ジム、週2も通えてないなら、チケット制のところに行くか、ヨガとかに変えた方がいい気がしてきた。LAVAとかどうなんだろう。くそデブお断りじゃなければ行ってみたい。,1179182066048458752
2019-10-01 20:51:24,Senador lava boga,1179182052958232576
2019-10-01 20:51:22,bring a ukelele to school and sing the lava song,1179182046482186241
2019-10-01 20:51:18,Lava una cuchara con eso https://twitter.com/QuejarseAqui/status/1178836778679246848 …,1179182029868544000
2019-10-01 20:51:16,Eu sou a favor da CPI da lava toga mas deixa primeiro passa a reforma da previdência. Também sou a favor da CPI do foro de São Paulo.,1179182021907828737
2019-10-01 20:51:13,Pq pra destruir o Sergio Moro lava jato e cia Já existe uma em andamento na Câmara dos deputados. Esperando a canetada do Rodrigo Maia,1179182007869476865
2019-10-01 20:51:13,"Bandido se abriga com bandido, uma mão lava a outra, e ambas se afagam.",1179182007542308865
2019-10-01 20:51:10,Me tornei aquela pessoa que sabe diferenciar qual é o melhor lava louça,1179181993390755840
2019-10-01 20:51:05,Odebrecht: Equipo especial Lava Jato alista interrogatorio a Barata https://elcomercio.pe/politica/justicia/equipo-especial-lava-jato-alista-interrogatorios-en-brasil-noticia/ … vía @ elcomercio_peru,1179181973425852417
2019-10-01 20:50:55,Mas enterraria a reforma por algo que não iria dar em nada. Se tivessemos entrado na patacoada de lava-toga a reforma não estaria sendo votada. E está claro. Veja como votam e como discursam os membros do tal Renova Senado. Todos praticamente contra.,1179181931994456069
2019-10-01 20:50:46,Operação Lava Jato destruiu milhões de empregos e colocou setores em recessão – Luíz Müller Blog https://luizmuller.com/2019/08/28/operacao-lava-jato-destruiu-milhoes-de-empregos-e-colocou-setores-em-recessao/ …,1179181893658533889
2019-10-01 20:50:46,"Lava jato patrimônio nacional, povo nas ruas",1179181893545271296
2019-10-01 20:50:41,"Pois é a maioria dos senadores do muda senado são contra Sérgio moro e alguns votaram contra a reforma da previdência vamos pensar um poko, aprovamos a reforma logo ou não tem dinheiro nem pra lava toba",1179181874285027328
2019-10-01 20:50:41,RELEASE THE LAVA @ cvptvgon,1179181871990747136
2019-10-01 20:50:35,Mannn fuck lava,1179181847923707905
2019-10-01 20:50:32,Os únicos q leram fazem parte da bolha petista patológica desesperada com a lava jato pois prenderam seu político de estimação pic.twitter.com/qkGktAqTmW,1179181836934815745
2019-10-01 20:50:30,"Primero Lee, enterate, no te dejes llevar por lo que crees que es bueno, Marcos les dice que es una revolución y les lava el cerebro, los chiapanecos no necesitamos de títeres, Chiapas es autosuficiente y el tren maya traerá progreso para esa región olvidada.",1179181827967213568
2019-10-01 20:50:25,"A André, os senadores podem nos provar isso q vc diz com muita facilidade. Basta q aprovem a Reforma nos dois turnos com celeridade e na sequência já instalem a CPI da Lava Toga. Se fizerem isso agradarão tanto os da Direita que acreditam nesse tese quanto os que não acreditam.",1179181807918563330
2019-10-01 20:50:24,Pera aí cara epaaaaa NÃO misture a REFORMA DA PREVIDÊNCIA com essa ABERRAÇÃO da Lava Toga.... E muito menos misture a dereita o seguidores de Bolsonaro com isso NÓS nada temos a ver com senadores COMUNISTAS e SOCIALISTAS.... Vc PIROU # ReformaDaPrevidenciaJa # PrevidenciaOuMorte,1179181802713419776
2019-10-01 20:50:21,"Não parem de fazer Justiça e prender os corruptos!! Esses ministrinhos do STF, Senado e Câmara com alguns políticos cheio de processos estão tentando parar a Lava Jato, mas não conseguirão!!! O MPF devem continuar fazendo seu papel!!! https://twitter.com/deltanmd/status/1177624582850785282 …",1179181790055063552
2019-10-01 20:50:21,Don't say you need me when You leave and you leave again I'm stronger than all my men Except for you,1179181788150808576
2019-10-01 20:50:19,Entenda porque o semiaberto é mais uma armação da Lava Jato contra Lula | Jornalistas Livres https://jornalistaslivres.org/entenda-porque-o-semiaberto-e-mais-uma-armacao-da-lava-jato-contra-lula/ …,1179181780127113216
2019-10-01 20:50:12,So admite q erraram ao apoiar a lava toga e pronto. OLAVO TEM RAZÃO,1179181750242758657
2019-10-01 20:50:06,"Lava Jato acha telefone da mulher de Gilmar no celular do ""Rei do Ônibus"" https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2017/08/18/lava-jato-acha-telefone-da-mulher-de-gilmar-no-celular-do-rei-do-onibus.htm …",1179181727522144256
2019-10-01 20:50:03,"O PGR dee Bolsonaro quer que a decisão do STF que pode anular sentenças da Lava Jato nao valha pra processos anteriores e por isso deu uma entrevista dizendo que nao quer que tenha efeitos erga omnes. Em linhas gerais, o PGR nao sabe o que é efeito erga omnes e efeito ex tunc",1179181716168155136
2019-10-01 20:49:50,"Verdade, lava",1179181659981324290
2019-10-01 20:49:45,TODO ES PULCRAMENTE CONSTITUCIONAL ........su jefecita recibio $$$ de ODB....mejor lava los trapos sucion de casa primero,1179181637889867777
2019-10-01 20:49:35,Kkklkkk assista amiga. Eu amo ser a amiga que vcs mimam e que não lava a louça. Eu dou apoio moral e fico ao lado,1179181595380654082
2019-10-01 20:49:32,raining molten lava. I will still show up to vote out the worst leader in Canadian history. # TrudeauMustGo # TrudeauBlackfacehttps://twitter.com/MrStache9/status/1179178783741485058 …,1179181583401541632
2019-10-01 20:49:31,Lava Toga contra o Ministro Sergio Moro?,1179181580687937537
2019-10-01 20:49:27,You can scream as much as you want it won't change the reality of humanities affect on Earth's climate shortstop.,1179181564124684291
