date,text,id
2019-10-03 20:59:58,Mas é Claro que nenhum bandido vai gostar do pacote,1179908987124404224
2019-10-03 20:59:58,"Eles não querem que a população seja informada dos benefícios do # PacoteAnticrime. Se a população na sabe o.alcance do pacote , não poderá cobrar a sua aprovação. Bando de canalhas!!! # PacoteAnticrimeJá # TodoApoioaoMinistroMoro # EmFrenteBrasil",1179908985354358784
2019-10-03 20:59:31,Alguém tem um pacote de fontes do cap?,1179908873433620480
2019-10-03 20:59:31,parabéns pra mim q usou todo o 4g 20 dias antes da renovação do pacote,1179908871026028544
2019-10-03 20:59:10,Meu avô e eu comemos um pacote de massa sozinhos,1179908784484950016
2019-10-03 20:59:07,Vamos participar da Campanha do governo @ jairbolsonaro em prol do Pacote Anticrime d @ SF_Moro ? @ secomvc @ planalto @ gen_heleno ?? # PacoteAnticrimepic.twitter.com/MIy3FcNTYu,1179908770559905793
2019-10-03 20:59:03,Delegado-geral Paulo Koerich acompanha lançamento da campanha do pacote anticrime. # NDmaishttps://ndmais.com.br/blogs-e-colunas/fabio-gadotti/delegado-geral-paulo-koerich-acompanha-lancamento-da-campanha-do-pacote-anticrime/ …,1179908755502354437
2019-10-03 20:59:03,Delegado-geral Paulo Koerich acompanha lançamento da campanha do pacote anticrime. # NDmais https://ndmais.com.br/blogs-e-colunas/fabio-gadotti/delegado-geral-paulo-koerich-acompanha-lancamento-da-campanha-do-pacote-anticrime/ …,1179908754571223040
2019-10-03 20:58:58,"Amigos, o pacote deu 100%! Adeus tt, obg conectlan",1179908732400132097
2019-10-03 20:58:57,Fica n se tu vai parar num pacote de bolacha,1179908729719984130
2019-10-03 20:58:49,Pacote Anti Crime :A lei tem que estar acima da impunidade!MAS.....PASMEM Deputados vão ao TCU contra campanha publicitária do pacote anticrime Querem suspensão da propaganda Consideram campanha ‘inútil’ pic.twitter.com/uiI0jM7nL8,1179908694332641281
2019-10-03 20:58:47,"Hj eu tô só a ultima bolacha do pacote, tô toda quebrada.",1179908687319752704
2019-10-03 20:58:39,ninguém quer me mimar com um combo do bk e um pacote de fini tubes (o ácido não ok),1179908655950508033
2019-10-03 20:58:25,Pacote cheio quero,1179908595816767488
